"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"Beta left-high",5,403123,86,333,525000,105100,26092,0.0129614550065418,333,78,525000,448269.230769231,12.9235956733636,TRUE,NA
"Beta left-high",5,403123,86,800,525000,105100,26092,0.0235388287276609,800,180,525000,466666.666666667,8.76582696891626,TRUE,NA
"Beta left-high",5,403123,87,333,525000,109616,26389,0.0127934366836821,333,55,525000,635727.272727273,14.853699160197,TRUE,NA
"Beta left-high",5,403123,87,800,525000,109616,26389,0.0235768875514261,800,151,525000,556291.390728477,9.35464229440858,TRUE,NA
"Beta left-high",5,403123,88,333,525000,107676,26352,0.0118793252940278,333,63,525000,555000,14.0550473372953,TRUE,NA
"Beta left-high",5,403123,88,800,525000,107676,26352,0.0230459743287844,800,166,525000,506024.096385542,9.02912679880207,TRUE,NA
"Beta left-high",5,403123,89,333,525000,107206,26023,0.0127700961108791,333,63,525000,555000,14.0550473372953,TRUE,NA
"Beta left-high",5,403123,89,800,525000,107206,26023,0.0238860366892275,800,155,525000,541935.483870968,9.26284491534227,TRUE,NA
"Beta left-high",5,403123,90,333,525000,104473,26410,0.0122912646402517,333,58,525000,602844.827586207,14.5336846679327,TRUE,NA
"Beta left-high",5,403123,90,800,525000,104473,26410,0.0230352500540929,800,159,525000,528301.886792453,9.17481600112124,TRUE,NA
"Beta left-high",5,403123,91,333,525000,104875,26305,0.0133308177392916,333,58,525000,602844.827586207,14.5336846679327,TRUE,NA
"Beta left-high",5,403123,91,800,525000,104875,26305,0.0230389959815754,800,150,525000,560000,9.37821057345647,TRUE,NA
"Beta left-high",5,403123,92,333,525000,105829,26098,0.0127066621320271,333,74,525000,472500,13.1889852550751,TRUE,NA
"Beta left-high",5,403123,92,800,525000,105829,26098,0.0226034638651243,800,160,525000,525000,9.15336915531238,TRUE,NA
"Beta left-high",5,403123,93,333,525000,105114,26222,0.0131114676026402,333,75,525000,466200,13.1205003813417,TRUE,NA
