"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"CSR",2,102123,76,333,210000,108783,10458,0.0328544720541686,333,182,210000,192115.384615385,9.68293611816731,TRUE,NA
"CSR",2,102123,76,800,210000,108783,10458,0.0775401622522622,800,439,210000,191343.963553531,6.63801251683109,TRUE,NA
"CSR",2,102123,77,333,210000,105262,10576,0.031260919990018,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"CSR",2,102123,77,800,210000,105262,10576,0.0766741845291108,800,416,210000,201923.076923077,6.73220828791605,TRUE,NA
"CSR",2,102123,78,333,210000,102016,10696,0.0324919344857335,333,190,210000,184026.315789474,9.56272847417632,TRUE,NA
"CSR",2,102123,78,800,210000,102016,10696,0.0768323831725866,800,405,210000,207407.407407407,6.78052541608063,TRUE,NA
"CSR",2,102123,79,333,210000,110299,10659,0.0304092655424029,333,174,210000,200948.275862069,9.8125155434919,TRUE,NA
"CSR",2,102123,79,800,210000,110299,10659,0.0753101143054664,800,429,210000,195804.195804196,6.67788815445777,TRUE,NA
"CSR",2,102123,80,333,210000,105727,10807,0.0277075783815235,333,133,210000,262894.736842105,10.6771797235162,TRUE,NA
"CSR",2,102123,80,800,210000,105727,10807,0.0693907632958144,800,353,210000,237960.339943343,7.04363391946522,TRUE,NA
"CSR",2,102123,81,333,210000,103309,10596,0.0325241978280246,333,177,210000,197542.372881356,9.76275432778563,TRUE,NA
"CSR",2,102123,81,800,210000,103309,10596,0.0772356023080647,800,415,210000,202409.638554217,6.73650892047155,TRUE,NA
"CSR",2,102123,82,333,210000,106139,10344,0.0339084416627884,333,173,210000,202109.826589595,9.82942852517615,TRUE,NA
"CSR",2,102123,82,800,210000,106139,10344,0.0806774906814098,800,439,210000,191343.963553531,6.63801251683109,TRUE,NA
"CSR",2,102123,83,333,210000,103265,10317,0.0278467352036387,333,144,210000,242812.5,10.4047412926943,TRUE,NA
"CSR",2,102123,83,800,210000,103265,10317,0.0734007633291185,800,352,210000,238636.363636364,7.04934449452677,TRUE,NA
"CSR",2,102123,84,333,210000,103770,10640,0.0323840777855366,333,174,210000,200948.275862069,9.8125155434919,TRUE,NA
"CSR",2,102123,84,800,210000,103770,10640,0.0736846346408129,800,382,210000,219895.287958115,6.88927988723264,TRUE,NA
"CSR",2,102123,85,333,210000,106802,10630,0.03167680115439,333,143,210000,244510.48951049,10.4280519203504,TRUE,NA
"CSR",2,102123,85,800,210000,106802,10630,0.0756219357717782,800,374,210000,224598.930481283,6.92980048831585,TRUE,NA
"CSR",2,102123,86,333,210000,105177,10592,0.0321239149197936,333,178,210000,196432.584269663,9.74648512051155,TRUE,NA
"CSR",2,102123,86,800,210000,105177,10592,0.0729956368450075,800,417,210000,201438.848920863,6.72792555258646,TRUE,NA
"CSR",2,102123,87,333,210000,109070,10482,0.0312792740296572,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"CSR",2,102123,87,800,210000,109070,10482,0.0750313999596983,800,388,210000,216494.845360825,6.85983693462991,TRUE,NA
"CSR",2,102123,88,333,210000,99413,10633,0.0310836078133434,333,196,210000,178392.857142857,9.47811189460851,TRUE,NA
"CSR",2,102123,88,800,210000,99413,10633,0.0750811081379652,800,394,210000,213197.969543147,6.83116955969639,TRUE,NA
"CSR",2,102123,89,333,210000,104366,10452,0.0315368545707315,333,186,210000,187983.870967742,9.62172738044833,TRUE,NA
"CSR",2,102123,89,800,210000,104366,10452,0.0754377117846161,800,395,210000,212658.227848101,6.82646486767687,TRUE,NA
"CSR",2,102123,90,333,210000,107042,10545,0.0315031670033932,333,164,210000,213201.219512195,9.98948480551183,TRUE,NA
"CSR",2,102123,90,800,210000,107042,10545,0.0752276438288391,800,386,210000,217616.580310881,6.86956349739337,TRUE,NA
"CSR",2,102123,91,333,210000,106423,10466,0.0335285211913288,333,169,210000,206893.49112426,9.898777427369,TRUE,NA
"CSR",2,102123,91,800,210000,106423,10466,0.073832064634189,800,371,210000,226415.094339623,6.94538298375246,TRUE,NA
"CSR",2,102123,92,333,210000,108944,10509,0.0295406507793814,333,159,210000,219905.660377358,10.0850026615991,TRUE,NA
"CSR",2,102123,92,800,210000,108944,10509,0.0697443750686944,800,378,210000,222222.222222222,6.90935549443293,TRUE,NA
"CSR",2,102123,93,333,210000,106157,10516,0.0271474348846823,333,141,210000,247978.723404255,10.4755039372365,TRUE,NA
"CSR",2,102123,93,800,210000,106157,10516,0.0707667535170913,800,378,210000,222222.222222222,6.90935549443293,TRUE,NA
"CSR",2,102123,94,333,210000,104136,10442,0.0294928413350135,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"CSR",2,102123,94,800,210000,104136,10442,0.0756762132514268,800,399,210000,210526.315789474,6.80785014046491,TRUE,NA
"CSR",2,102123,95,333,210000,106599,10449,0.0338034548331052,333,173,210000,202109.826589595,9.82942852517615,TRUE,NA
"CSR",2,102123,95,800,210000,106599,10449,0.0769725122954696,800,380,210000,221052.631578947,6.89927216212756,TRUE,NA
"CSR",2,102123,96,333,210000,103757,10336,0.0328155474271625,333,151,210000,231556.291390728,10.2488712786515,TRUE,NA
"CSR",2,102123,96,800,210000,103757,10336,0.0772287251893431,800,383,210000,219321.148825065,6.88431750196318,TRUE,NA
"CSR",2,102123,97,333,210000,106701,10556,0.0316986008547246,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"CSR",2,102123,97,800,210000,106701,10556,0.0746035003103316,800,399,210000,210526.315789474,6.80785014046491,TRUE,NA
"CSR",2,102123,98,333,210000,105125,10452,0.0325988559052348,333,172,210000,203284.88372093,9.84650861001883,TRUE,NA
"CSR",2,102123,98,800,210000,105125,10452,0.0766415889374912,800,407,210000,206388.206388206,6.77157230364179,TRUE,NA
"CSR",2,102123,99,333,210000,101534,10574,0.0287409683223814,333,146,210000,239486.301369863,10.3589259872047,TRUE,NA
"CSR",2,102123,99,800,210000,101534,10574,0.0737749740947038,800,374,210000,224598.930481283,6.92980048831585,TRUE,NA
"CSR",2,102123,100,333,210000,101518,10445,0.0320771944243461,333,165,210000,211909.090909091,9.97097074158352,TRUE,NA
"CSR",2,102123,100,800,210000,101518,10445,0.0746362027712166,800,387,210000,217054.263565891,6.86468937207488,TRUE,NA
"CSR",2,102123,101,333,210000,101944,10362,0.0351886618882418,333,162,210000,215833.333333333,10.027092898003,TRUE,NA
"CSR",2,102123,101,800,210000,101944,10362,0.0823256811127067,800,434,210000,193548.387096774,6.65775048704906,TRUE,NA
"CSR",2,102123,102,333,210000,103917,10550,0.0314121963456273,333,177,210000,197542.372881356,9.76275432778563,TRUE,NA
"CSR",2,102123,102,800,210000,103917,10550,0.0762425733264536,800,375,210000,224000,6.92465403901817,TRUE,NA
"CSR",2,102123,103,333,210000,99658,10357,0.0348149896599352,333,170,210000,205676.470588235,9.88118041203675,TRUE,NA
"CSR",2,102123,103,800,210000,99658,10357,0.083389098290354,800,382,210000,219895.287958115,6.88927988723264,TRUE,NA
"CSR",2,102123,104,333,210000,115079,10609,0.0296220548916608,333,173,210000,202109.826589595,9.82942852517615,TRUE,NA
"CSR",2,102123,104,800,210000,115079,10609,0.0736709649208933,800,440,210000,190909.090909091,6.63411181852528,TRUE,NA
"CSR",2,102123,105,333,210000,101979,10570,0.0316488109529018,333,163,210000,214509.202453988,10.0081911539992,TRUE,NA
"CSR",2,102123,105,800,210000,101979,10570,0.0788639099337161,800,398,210000,211055.27638191,6.81247348869172,TRUE,NA
"CSR",2,102123,106,333,210000,110474,10518,0.0342598536517471,333,175,210000,199800,9.79576715047429,TRUE,NA
"CSR",2,102123,106,800,210000,110474,10518,0.0801872506272048,800,428,210000,196261.682242991,6.68196474659456,TRUE,NA
"CSR",2,102123,107,333,210000,106652,10640,0.0297116008587182,333,175,210000,199800,9.79576715047429,TRUE,NA
"CSR",2,102123,107,800,210000,106652,10640,0.0756291032303125,800,391,210000,214833.759590793,6.84540827589973,TRUE,NA
"CSR",2,102123,108,333,210000,105968,10595,0.0318989758379757,333,154,210000,227045.454545455,10.185738159727,TRUE,NA
"CSR",2,102123,108,800,210000,105968,10595,0.0762174394913018,800,388,210000,216494.845360825,6.85983693462991,TRUE,NA
"CSR",2,102123,109,333,210000,106093,10514,0.0318174210842699,333,165,210000,211909.090909091,9.97097074158352,TRUE,NA
"CSR",2,102123,109,800,210000,106093,10514,0.0778060196898878,800,393,210000,213740.458015267,6.83589493148404,TRUE,NA
"CSR",2,102123,110,333,210000,106663,10463,0.0324001584667712,333,177,210000,197542.372881356,9.76275432778563,TRUE,NA
"CSR",2,102123,110,800,210000,106663,10463,0.0820967871695757,800,446,210000,188340.807174888,6.6110280257386,TRUE,NA
"CSR",2,102123,111,333,210000,110929,10426,0.0346842627041042,333,229,210000,152685.589519651,9.08197771381302,TRUE,NA
"CSR",2,102123,111,800,210000,110929,10426,0.0763433501124382,800,484,210000,173553.719008264,6.47652097334807,TRUE,NA
